Fiscal_Year,Accounting_Period,SortOrder,MakeBold,LevelNum,nodedesc,HSortOrder,NdId,NdDesc,BaseAmount,ShowBox,Show_Vertical_Line,Show_Top_Line,Show_Bottom_Line,ND_Header,ND_SortOrder
2015,7,44,Y,5,380001 - Non-Controlling Interest (L2),49,5497,Enterprise O&T [L4],4249510,N,Y,N,N,Other Corporate [L3],3
2015,7,45,Y,1,300001 - Total Equity (L1),49,5497,Enterprise O&T [L4],-2158018581,N,Y,N,N,Other Corporate [L3],3
,,46,N,1,,49,5497,Enterprise O&T [L4],0,N,Y,N,N,Other Corporate [L3],3
2015,7,47,Y,5,370001 - Management Capital (L1),49,5497,Enterprise O&T [L4],4803766010,N,Y,N,N,Other Corporate [L3],3
2015,7,48,Y,1,200000 - Total Liabilities & Equity,49,5497,Enterprise O&T [L4],10422555421,N,Y,N,N,Other Corporate [L3],3
,,49,N,1,,49,5497,Enterprise O&T [L4],0,Y,N,N,N,Other Corporate [L3],3
,,50.1,N,5,Average Loans,49,5497,Enterprise O&T [L4],,N,Y,Y,N,Other Corporate [L3],3
,,50.2,N,5,Average Deposits,49,5497,Enterprise O&T [L4],,N,Y,N,Y,Other Corporate [L3],3
,,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),49,5497,Enterprise O&T [L4],0,N,Y,N,N,Other Corporate [L3],3
,,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),49,5497,Enterprise O&T [L4],0,N,Y,N,N,Other Corporate [L3],3
,,53,Y,5,940210 - Total Past Due Loans (L1),49,5497,Enterprise O&T [L4],0,N,Y,N,N,Other Corporate [L3],3
,,54,Y,5,720000 - Servicing Assets Securitized (L1),49,5497,Enterprise O&T [L4],0,N,Y,N,N,Other Corporate [L3],3
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,49,5497,Enterprise O&T [L4],279959251,N,Y,N,N,Other Corporate [L3],3
,,56,Y,5,760000 - Assets Under Management (L1),49,5497,Enterprise O&T [L4],0,N,Y,N,Y,Other Corporate [L3],3
,,0,N,1,,50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
2015,7,1,Y,1,100002 - Indirect Assets (L1),50,4921,Total,-2.68E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,2,Y,5,110001 - Cash and Due from Banks (L2),50,4921,Total,-20986286909,N,Y,N,N,Other Corporate [L3],3
2015,7,3,Y,5,115001 - Deposits with Banks (L2),50,4921,Total,-4.41E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,4,Y,5,120001 - Federal Funds Sold and Resales (L2),50,4921,Total,-1.08E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,5,Y,5,125001 - Brokerage Receivables (L2),50,4921,Total,-8286983904,N,Y,N,N,Other Corporate [L3],3
2015,7,6,Y,5,130001 - Trading Account Assets (L2),50,4921,Total,-82004588328,N,Y,N,N,Other Corporate [L3],3
2015,7,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),50,4921,Total,1.89E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,8,N,10,135010 - Investments - Non-Marketable Securities (L3),50,4921,Total,5654399678,N,Y,N,N,Other Corporate [L3],3
2015,7,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),50,4921,Total,18448530066,N,Y,N,N,Other Corporate [L3],3
2015,7,10,Y,5,135001 - Investments (L2),50,4921,Total,2.13E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),50,4921,Total,-14410385400,N,Y,N,N,Other Corporate [L3],3
2015,7,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),50,4921,Total,-21941277146,N,Y,N,N,Other Corporate [L3],3
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
2015,7,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),50,4921,Total,-36351662546,N,Y,N,N,Other Corporate [L3],3
,,16,Y,5,145001 - Allowance for Loan Losses (L2),50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
2015,7,17,Y,5,150001 - Goodwill (L2),50,4921,Total,332872,N,Y,N,N,Other Corporate [L3],3
,,18,Y,5,155001 - Intangible Assets (L2),50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
2015,7,20,N,10,160040 - Property Plant and Equipment Net (L3),50,4921,Total,4609426854,N,Y,N,N,Other Corporate [L3],3
2015,7,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),50,4921,Total,-441382632,N,Y,N,N,Other Corporate [L3],3
2015,7,22,N,10,160010 - Other Assets (L3),50,4921,Total,-1.48E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,23,Y,5,160001 - Other Assets (L2),50,4921,Total,-1.44E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,24,Y,1,100001 - Direct Assets (L1),50,4921,Total,-6.27E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,25,Y,1,100000 - Assets,50,4921,Total,-8.95E+11,N,Y,N,N,Other Corporate [L3],3
,,26,N,1,,50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
2015,7,27,Y,5,210001 - Deposits (L2),50,4921,Total,-4.61E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,28,Y,5,240001 - Trading Account Liabilities (L2),50,4921,Total,-64021036494,N,Y,N,N,Other Corporate [L3],3
2015,7,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),50,4921,Total,-2.31E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,30,Y,5,260001 - Long-Term Debt (L2),50,4921,Total,43833300989,N,Y,N,N,Other Corporate [L3],3
2015,7,31,N,10,270000 - Other Liabilities (L3),50,4921,Total,-1740196706,N,Y,N,N,Other Corporate [L3],3
2015,7,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),50,4921,Total,-14437343079,N,Y,N,N,Other Corporate [L3],3
2015,7,33,Y,5,270001 - Other Liabilities (L2),50,4921,Total,-16177539785,N,Y,N,N,Other Corporate [L3],3
2015,7,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),50,4921,Total,29073029349,N,Y,N,N,Other Corporate [L3],3
2015,7,35,Y,1,200001 - Liabilities (L1),50,4921,Total,-6.99E+11,N,Y,N,N,Other Corporate [L3],3
,,36,N,1,,50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
2015,7,37,N,10,311001 - Preferred Stock (L3),50,4921,Total,10663442579,N,Y,N,N,Other Corporate [L3],3
2015,7,38,N,10,320000 - Common Stock (L3),50,4921,Total,-45465116935,N,Y,N,N,Other Corporate [L3],3
2015,7,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),50,4921,Total,-2.14E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,40,N,10,340000 - Retained Earnings (L3),50,4921,Total,61920810328,N,Y,N,N,Other Corporate [L3],3
2015,7,41,N,10,350000 - Treasury Stock (L3),50,4921,Total,-5123460950,N,Y,N,N,Other Corporate [L3],3
2015,7,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),50,4921,Total,2331725572,N,Y,N,N,Other Corporate [L3],3
2015,7,43,Y,5,310001 - group's Stockholders Equity (L2),50,4921,Total,-1.90E+11,N,Y,N,N,Other Corporate [L3],3
2015,7,44,Y,5,380001 - Non-Controlling Interest (L2),50,4921,Total,362973275,N,Y,N,N,Other Corporate [L3],3
2015,7,45,Y,1,300001 - Total Equity (L1),50,4921,Total,-1.90E+11,N,Y,N,N,Other Corporate [L3],3
,,46,N,1,,50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
2015,7,47,Y,5,370001 - Management Capital (L1),50,4921,Total,-5626209146,N,Y,N,N,Other Corporate [L3],3
2015,7,48,Y,1,200000 - Total Liabilities & Equity,50,4921,Total,-8.95E+11,N,Y,N,N,Other Corporate [L3],3
,,49,N,1,,50,4921,Total,0,Y,N,N,N,Other Corporate [L3],3
,,50.1,N,5,Average Loans,50,4921,Total,,N,Y,Y,N,Other Corporate [L3],3
,,50.2,N,5,Average Deposits,50,4921,Total,,N,Y,N,Y,Other Corporate [L3],3
,,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
,,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
,,53,Y,5,940210 - Total Past Due Loans (L1),50,4921,Total,0,N,Y,N,N,Other Corporate [L3],3
2015,7,54,Y,5,720000 - Servicing Assets Securitized (L1),50,4921,Total,1507454,N,Y,N,N,Other Corporate [L3],3
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,50,4921,Total,122289473,N,Y,N,N,Other Corporate [L3],3
,,56,Y,5,760000 - Assets Under Management (L1),50,4921,Total,0,N,Y,N,Y,Other Corporate [L3],3
,,0,N,1,,52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,1,Y,1,100002 - Indirect Assets (L1),52,23856,Holdings Institutional [L3],2790000000,N,Y,N,N, Holdings [L2],4
2015,7,2,Y,5,110001 - Cash and Due from Banks (L2),52,23856,Holdings Institutional [L3],707617512.1,N,Y,N,N, Holdings [L2],4
2015,7,3,Y,5,115001 - Deposits with Banks (L2),52,23856,Holdings Institutional [L3],627158557,N,Y,N,N, Holdings [L2],4
2015,7,4,Y,5,120001 - Federal Funds Sold and Resales (L2),52,23856,Holdings Institutional [L3],1863037101,N,Y,N,N, Holdings [L2],4
2015,7,5,Y,5,125001 - Brokerage Receivables (L2),52,23856,Holdings Institutional [L3],1097504,N,Y,N,N, Holdings [L2],4
2015,7,6,Y,5,130001 - Trading Account Assets (L2),52,23856,Holdings Institutional [L3],5094098052,N,Y,N,N, Holdings [L2],4
2015,7,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),52,23856,Holdings Institutional [L3],493190313,N,Y,N,N, Holdings [L2],4
2015,7,8,N,10,135010 - Investments - Non-Marketable Securities (L3),52,23856,Holdings Institutional [L3],250919742,N,Y,N,N, Holdings [L2],4
2015,7,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),52,23856,Holdings Institutional [L3],1721994185,N,Y,N,N, Holdings [L2],4
2015,7,10,Y,5,135001 - Investments (L2),52,23856,Holdings Institutional [L3],2466104240,N,Y,N,N, Holdings [L2],4
2015,7,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),52,23856,Holdings Institutional [L3],226619411,N,Y,N,N, Holdings [L2],4
2015,7,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),52,23856,Holdings Institutional [L3],1041551624,N,Y,N,N, Holdings [L2],4
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),52,23856,Holdings Institutional [L3],1268171035,N,Y,N,N, Holdings [L2],4
2015,7,16,Y,5,145001 - Allowance for Loan Losses (L2),52,23856,Holdings Institutional [L3],-38307813,N,Y,N,N, Holdings [L2],4
2015,7,17,Y,5,150001 - Goodwill (L2),52,23856,Holdings Institutional [L3],-7959570,N,Y,N,N, Holdings [L2],4
2015,7,18,Y,5,155001 - Intangible Assets (L2),52,23856,Holdings Institutional [L3],104051805,N,Y,N,N, Holdings [L2],4
,,19,Y,5,156001 - Mortgage Servicing Rights (L2),52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,20,N,10,160040 - Property Plant and Equipment Net (L3),52,23856,Holdings Institutional [L3],4086611,N,Y,N,N, Holdings [L2],4
2015,7,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),52,23856,Holdings Institutional [L3],4810185,N,Y,N,N, Holdings [L2],4
2015,7,22,N,10,160010 - Other Assets (L3),52,23856,Holdings Institutional [L3],1902040580,N,Y,N,N, Holdings [L2],4
2015,7,23,Y,5,160001 - Other Assets (L2),52,23856,Holdings Institutional [L3],1910937376,N,Y,N,N, Holdings [L2],4
2015,7,24,Y,1,100001 - Direct Assets (L1),52,23856,Holdings Institutional [L3],13996005799,N,Y,N,N, Holdings [L2],4
2015,7,25,Y,1,100000 - Assets,52,23856,Holdings Institutional [L3],16786005799,N,Y,N,N, Holdings [L2],4
,,26,N,1,,52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,27,Y,5,210001 - Deposits (L2),52,23856,Holdings Institutional [L3],3649184079,N,Y,N,N, Holdings [L2],4
2015,7,28,Y,5,240001 - Trading Account Liabilities (L2),52,23856,Holdings Institutional [L3],4607987355,N,Y,N,N, Holdings [L2],4
2015,7,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),52,23856,Holdings Institutional [L3],634984420,N,Y,N,N, Holdings [L2],4
2015,7,30,Y,5,260001 - Long-Term Debt (L2),52,23856,Holdings Institutional [L3],1561553866,N,Y,N,N, Holdings [L2],4
2015,7,31,N,10,270000 - Other Liabilities (L3),52,23856,Holdings Institutional [L3],1785228762,N,Y,N,N, Holdings [L2],4
2015,7,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),52,23856,Holdings Institutional [L3],1035848695,N,Y,N,N, Holdings [L2],4
2015,7,33,Y,5,270001 - Other Liabilities (L2),52,23856,Holdings Institutional [L3],2821077457,N,Y,N,N, Holdings [L2],4
2015,7,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),52,23856,Holdings Institutional [L3],2462180720,N,Y,N,N, Holdings [L2],4
2015,7,35,Y,1,200001 - Liabilities (L1),52,23856,Holdings Institutional [L3],15736967897,N,Y,N,N, Holdings [L2],4
,,36,N,1,,52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
,,37,N,10,311001 - Preferred Stock (L3),52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,38,N,10,320000 - Common Stock (L3),52,23856,Holdings Institutional [L3],454231957.8,N,Y,N,N, Holdings [L2],4
2015,7,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),52,23856,Holdings Institutional [L3],16144752007,N,Y,N,N, Holdings [L2],4
2015,7,40,N,10,340000 - Retained Earnings (L3),52,23856,Holdings Institutional [L3],-19066473858,N,Y,N,N, Holdings [L2],4
,,41,N,10,350000 - Treasury Stock (L3),52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),52,23856,Holdings Institutional [L3],-661155098,N,Y,N,N, Holdings [L2],4
2015,7,43,Y,5,310001 - group's Stockholders Equity (L2),52,23856,Holdings Institutional [L3],-3128644991,N,Y,N,N, Holdings [L2],4
2015,7,44,Y,5,380001 - Non-Controlling Interest (L2),52,23856,Holdings Institutional [L3],4000414,N,Y,N,N, Holdings [L2],4
2015,7,45,Y,1,300001 - Total Equity (L1),52,23856,Holdings Institutional [L3],-3124644577,N,Y,N,N, Holdings [L2],4
,,46,N,1,,52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,47,Y,5,370001 - Management Capital (L1),52,23856,Holdings Institutional [L3],4173682480,N,Y,N,N, Holdings [L2],4
2015,7,48,Y,1,200000 - Total Liabilities & Equity,52,23856,Holdings Institutional [L3],16786005799,N,Y,N,N, Holdings [L2],4
,,49,N,1,,52,23856,Holdings Institutional [L3],0,Y,N,N,N, Holdings [L2],4
,,50.1,N,5,Average Loans,52,23856,Holdings Institutional [L3],,N,Y,Y,N, Holdings [L2],4
,,50.2,N,5,Average Deposits,52,23856,Holdings Institutional [L3],,N,Y,N,Y, Holdings [L2],4
2015,7,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),52,23856,Holdings Institutional [L3],8299600,N,Y,N,N, Holdings [L2],4
2015,7,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),52,23856,Holdings Institutional [L3],7452061,N,Y,N,N, Holdings [L2],4
2015,7,53,Y,5,940210 - Total Past Due Loans (L1),52,23856,Holdings Institutional [L3],15751661,N,Y,N,N, Holdings [L2],4
,,54,Y,5,720000 - Servicing Assets Securitized (L1),52,23856,Holdings Institutional [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,52,23856,Holdings Institutional [L3],1156260673,N,Y,N,N, Holdings [L2],4
,,56,Y,5,760000 - Assets Under Management (L1),52,23856,Holdings Institutional [L3],0,N,Y,N,Y, Holdings [L2],4
,,0,N,1,,53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,1,Y,1,100002 - Indirect Assets (L1),53,8301,Consumer  Holdings [L3],20266930367,N,Y,N,N, Holdings [L2],4
2015,7,2,Y,5,110001 - Cash and Due from Banks (L2),53,8301,Consumer  Holdings [L3],1546110001,N,Y,N,N, Holdings [L2],4
2015,7,3,Y,5,115001 - Deposits with Banks (L2),53,8301,Consumer  Holdings [L3],2722771781,N,Y,N,N, Holdings [L2],4
,,4,Y,5,120001 - Federal Funds Sold and Resales (L2),53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,5,Y,5,125001 - Brokerage Receivables (L2),53,8301,Consumer  Holdings [L3],394394.35,N,Y,N,N, Holdings [L2],4
2015,7,6,Y,5,130001 - Trading Account Assets (L2),53,8301,Consumer  Holdings [L3],69177904.2,N,Y,N,N, Holdings [L2],4
2015,7,7,N,10,135000 - Investments - Available-for-Sale (AFS) (L3),53,8301,Consumer  Holdings [L3],7283976278,N,Y,N,N, Holdings [L2],4
2015,7,8,N,10,135010 - Investments - Non-Marketable Securities (L3),53,8301,Consumer  Holdings [L3],3452040,N,Y,N,N, Holdings [L2],4
,,9,N,10,135020 - Investments - Held-to-Maturity (HTM) (L3),53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,10,Y,5,135001 - Investments (L2),53,8301,Consumer  Holdings [L3],7287428318,N,Y,N,N, Holdings [L2],4
2015,7,11,N,10,140000 - Consumer Loans & Leases Net of Unearned (L3),53,8301,Consumer  Holdings [L3],87504681464,N,Y,N,N, Holdings [L2],4
2015,7,12,N,10,141000 - Commercial Loans & Leases Net of Unearned (L3),53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
,,13,N,10,142000 - Cross Regional Loans - Interest Earning (L3),53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
,,14,N,10,160020 - Cross Regional Loans - Non-Interest Earning (L3),53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,15,Y,5,140001 - Total Loans & Leases Net of Unearned (L2),53,8301,Consumer  Holdings [L3],87504681464,N,Y,N,N, Holdings [L2],4
2015,7,16,Y,5,145001 - Allowance for Loan Losses (L2),53,8301,Consumer  Holdings [L3],-4351946983,N,Y,N,N, Holdings [L2],4
2015,7,17,Y,5,150001 - Goodwill (L2),53,8301,Consumer  Holdings [L3],795519254.4,N,Y,N,N, Holdings [L2],4
2015,7,18,Y,5,155001 - Intangible Assets (L2),53,8301,Consumer  Holdings [L3],247668970.4,N,Y,N,N, Holdings [L2],4
2015,7,19,Y,5,156001 - Mortgage Servicing Rights (L2),53,8301,Consumer  Holdings [L3],119984673,N,Y,N,N, Holdings [L2],4
2015,7,20,N,10,160040 - Property Plant and Equipment Net (L3),53,8301,Consumer  Holdings [L3],232779291.2,N,Y,N,N, Holdings [L2],4
2015,7,21,N,10,160030 - Interest & Fees Receivable from Loans (L3),53,8301,Consumer  Holdings [L3],662330036.7,N,Y,N,N, Holdings [L2],4
2015,7,22,N,10,160010 - Other Assets (L3),53,8301,Consumer  Holdings [L3],2062566886,N,Y,N,N, Holdings [L2],4
2015,7,23,Y,5,160001 - Other Assets (L2),53,8301,Consumer  Holdings [L3],2957676214,N,Y,N,N, Holdings [L2],4
2015,7,24,Y,1,100001 - Direct Assets (L1),53,8301,Consumer  Holdings [L3],98899465991,N,Y,N,N, Holdings [L2],4
2015,7,25,Y,1,100000 - Assets,53,8301,Consumer  Holdings [L3],1.19E+11,N,Y,N,N, Holdings [L2],4
,,26,N,1,,53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,27,Y,5,210001 - Deposits (L2),53,8301,Consumer  Holdings [L3],27294062154,N,Y,N,N, Holdings [L2],4
2015,7,28,Y,5,240001 - Trading Account Liabilities (L2),53,8301,Consumer  Holdings [L3],894386.06,N,Y,N,N, Holdings [L2],4
2015,7,29,Y,5,250001 - Purchased Funds & Other Borrowings (L2),53,8301,Consumer  Holdings [L3],14951920829,N,Y,N,N, Holdings [L2],4
2015,7,30,Y,5,260001 - Long-Term Debt (L2),53,8301,Consumer  Holdings [L3],33536670168,N,Y,N,N, Holdings [L2],4
2015,7,31,N,10,270000 - Other Liabilities (L3),53,8301,Consumer  Holdings [L3],9296731838,N,Y,N,N, Holdings [L2],4
2015,7,32,N,10,265000 - Accrued Taxes & Other Expenses (L3),53,8301,Consumer  Holdings [L3],3700310867,N,Y,N,N, Holdings [L2],4
2015,7,33,Y,5,270001 - Other Liabilities (L2),53,8301,Consumer  Holdings [L3],12997042704,N,Y,N,N, Holdings [L2],4
2015,7,34,Y,5,280001 - Net Intersegment Funding - Items in Transit (IIT) (L2),53,8301,Consumer  Holdings [L3],37772989212,N,Y,N,N, Holdings [L2],4
2015,7,35,Y,1,200001 - Liabilities (L1),53,8301,Consumer  Holdings [L3],1.27E+11,N,Y,N,N, Holdings [L2],4
,,36,N,1,,53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,37,N,10,311001 - Preferred Stock (L3),53,8301,Consumer  Holdings [L3],593066000,N,Y,N,N, Holdings [L2],4
2015,7,38,N,10,320000 - Common Stock (L3),53,8301,Consumer  Holdings [L3],3289587830,N,Y,N,N, Holdings [L2],4
2015,7,39,N,10,331001 - Additional Paid-In Capital (APIC) (L3),53,8301,Consumer  Holdings [L3],62116267382,N,Y,N,N, Holdings [L2],4
2015,7,40,N,10,340000 - Retained Earnings (L3),53,8301,Consumer  Holdings [L3],-32044759766,N,Y,N,N, Holdings [L2],4
,,41,N,10,350000 - Treasury Stock (L3),53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,42,N,10,360001 - Accumulated Other Comprehensive Income/Loss (L3),53,8301,Consumer  Holdings [L3],436911499.2,N,Y,N,N, Holdings [L2],4
2015,7,43,Y,5,310001 - group's Stockholders Equity (L2),53,8301,Consumer  Holdings [L3],34391072945,N,Y,N,N, Holdings [L2],4
2015,7,44,Y,5,380001 - Non-Controlling Interest (L2),53,8301,Consumer  Holdings [L3],1975882,N,Y,N,N, Holdings [L2],4
2015,7,45,Y,1,300001 - Total Equity (L1),53,8301,Consumer  Holdings [L3],34393048827,N,Y,N,N, Holdings [L2],4
,,46,N,1,,53,8301,Consumer  Holdings [L3],0,N,Y,N,N, Holdings [L2],4
2015,7,47,Y,5,370001 - Management Capital (L1),53,8301,Consumer  Holdings [L3],-41780231923,N,Y,N,N, Holdings [L2],4
2015,7,48,Y,1,200000 - Total Liabilities & Equity,53,8301,Consumer  Holdings [L3],1.19E+11,N,Y,N,N, Holdings [L2],4
,,49,N,1,,53,8301,Consumer  Holdings [L3],0,Y,N,N,N, Holdings [L2],4
,,50.1,N,5,Average Loans,53,8301,Consumer  Holdings [L3],,N,Y,Y,N, Holdings [L2],4
,,50.2,N,5,Average Deposits,53,8301,Consumer  Holdings [L3],,N,Y,N,Y, Holdings [L2],4
2015,7,51,N,10,940184 - Total 90+ Days Past Due (90+ DPD) (L2),53,8301,Consumer  Holdings [L3],3544539905,N,Y,N,N, Holdings [L2],4
2015,7,52,N,10,940200 - Total 30-89 Days Past Due (30-89 DPD) (L2),53,8301,Consumer  Holdings [L3],1782531703,N,Y,N,N, Holdings [L2],4
2015,7,53,Y,5,940210 - Total Past Due Loans (L1),53,8301,Consumer  Holdings [L3],5327071609,N,Y,N,N, Holdings [L2],4
2015,7,54,Y,5,720000 - Servicing Assets Securitized (L1),53,8301,Consumer  Holdings [L3],19219274736,N,Y,N,N, Holdings [L2],4
2015,7,55,Y,5,739000 - Commitments and Contingencies Accounts,53,8301,Consumer  Holdings [L3],34949489307,N,Y,N,N, Holdings [L2],4
